business_accomodation_and_food_services,business_admin_support_and_waste_mngmt,business_agriculture_forestry_fishing_hunting,business_arts_entertain_rec,business_construction,business_education_services,business_finance_and_insurance,business_health_care_social_assit,business_unclassified,business_information,business_mngmt_companies,business_manufacturing,business_oil_extraction,business_other_services,business_profess_scientif_tech_services,business_real_estate_rental_leasing,business_retail,business_transportation_warehousing,business_utilities,business_wholesale_trade,business_zip
13.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,54519
10.0,0.0,10.0,0.0,8.0,0.0,7.0,11.0,0.0,3.0,0.0,7.0,0.0,7.0,8.0,6.0,16.0,13.0,0.0,0.0,54520
66.0,16.0,7.0,12.0,68.0,0.0,16.0,32.0,0.0,11.0,0.0,15.0,0.0,35.0,31.0,12.0,70.0,19.0,0.0,5.0,54521
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,54524
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,54526
4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,54527
5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54529
12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,54531
18.0,0.0,0.0,0.0,13.0,0.0,5.0,11.0,0.0,0.0,0.0,5.0,0.0,7.0,6.0,0.0,16.0,4.0,0.0,8.0,54534
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,54537
7.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,54538
5.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,54539
16.0,3.0,0.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,13.0,0.0,0.0,0.0,54540
3.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,6.0,9.0,0.0,0.0,54541
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54542
17.0,4.0,0.0,3.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,10.0,0.0,0.0,0.0,54545
0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,54546
10.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,3.0,54547
49.0,17.0,0.0,11.0,51.0,0.0,22.0,18.0,0.0,3.0,0.0,12.0,0.0,33.0,19.0,25.0,82.0,7.0,0.0,6.0,54548
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54550
14.0,5.0,5.0,3.0,11.0,0.0,11.0,13.0,0.0,4.0,0.0,10.0,0.0,14.0,4.0,3.0,21.0,8.0,4.0,0.0,54552
11.0,3.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,54554
17.0,4.0,0.0,3.0,11.0,0.0,7.0,15.0,0.0,0.0,0.0,21.0,0.0,20.0,13.0,3.0,31.0,3.0,0.0,0.0,54555
0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,3.0,4.0,3.0,0.0,5.0,54556
6.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54557
36.0,5.0,0.0,6.0,18.0,0.0,4.0,4.0,0.0,0.0,0.0,5.0,0.0,10.0,5.0,10.0,13.0,0.0,0.0,0.0,54558
4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54559
4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,3.0,54560
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54561
17.0,4.0,0.0,5.0,14.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,0.0,18.0,0.0,0.0,0.0,54562
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54565
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,54566
31.0,12.0,0.0,3.0,35.0,0.0,3.0,40.0,0.0,0.0,0.0,11.0,0.0,16.0,11.0,4.0,27.0,3.0,0.0,4.0,54568
182.0,46.0,0.0,43.0,71.0,15.0,104.0,166.0,0.0,32.0,12.0,46.0,0.0,141.0,133.0,71.0,188.0,14.0,4.0,37.0,54601
0.0,3.0,0.0,3.0,0.0,0.0,4.0,4.0,0.0,3.0,16.0,3.0,0.0,12.0,4.0,5.0,0.0,5.0,0.0,4.0,54602
58.0,28.0,0.0,9.0,49.0,9.0,14.0,31.0,0.0,8.0,10.0,52.0,0.0,46.0,29.0,24.0,58.0,43.0,0.0,41.0,54603
7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,6.0,0.0,3.0,0.0,54610
0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,5.0,0.0,0.0,54611
12.0,0.0,0.0,0.0,8.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,4.0,8.0,0.0,24.0,6.0,0.0,7.0,54612
4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54613
7.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,54614
42.0,4.0,3.0,4.0,16.0,0.0,20.0,46.0,0.0,7.0,3.0,14.0,0.0,26.0,17.0,8.0,38.0,8.0,0.0,7.0,54615
3.0,0.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,3.0,0.0,0.0,54616
3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,54618
6.0,0.0,0.0,0.0,11.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,10.0,3.0,0.0,10.0,5.0,0.0,8.0,54619
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,54621
6.0,3.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,54622
3.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,54623
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,54624
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54625
0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,54626
3.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,0.0,0.0,4.0,3.0,0.0,0.0,54627
5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,54628
12.0,0.0,0.0,0.0,6.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,4.0,0.0,3.0,54629
13.0,3.0,0.0,0.0,10.0,0.0,5.0,9.0,0.0,0.0,0.0,9.0,0.0,8.0,6.0,0.0,11.0,4.0,0.0,0.0,54630
0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,54631
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54632
7.0,0.0,0.0,0.0,11.0,0.0,4.0,9.0,0.0,3.0,0.0,5.0,0.0,10.0,7.0,0.0,9.0,7.0,0.0,7.0,54634
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,3.0,0.0,0.0,54635
20.0,14.0,0.0,0.0,43.0,4.0,21.0,30.0,0.0,6.0,0.0,16.0,0.0,27.0,15.0,15.0,32.0,13.0,0.0,10.0,54636
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,54638
4.0,0.0,0.0,0.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,6.0,3.0,0.0,6.0,54639
6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,54642
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,54643
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,54644
8.0,3.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,11.0,4.0,0.0,3.0,54646
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54648
62.0,30.0,0.0,14.0,70.0,8.0,68.0,88.0,0.0,13.0,5.0,16.0,0.0,71.0,39.0,25.0,105.0,18.0,0.0,22.0,54650
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,54651
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,54652
0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54653
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,54654
6.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,54655
48.0,12.0,4.0,5.0,39.0,0.0,26.0,32.0,0.0,13.0,0.0,30.0,0.0,34.0,35.0,5.0,47.0,18.0,3.0,15.0,54656
4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,54658
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,54659
50.0,9.0,3.0,6.0,31.0,3.0,32.0,44.0,0.0,5.0,0.0,17.0,4.0,51.0,27.0,19.0,66.0,29.0,0.0,11.0,54660
10.0,0.0,0.0,4.0,6.0,0.0,5.0,3.0,0.0,0.0,0.0,6.0,0.0,6.0,3.0,0.0,3.0,0.0,0.0,0.0,54661
0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,54664
22.0,4.0,0.0,8.0,26.0,6.0,17.0,36.0,0.0,9.0,0.0,15.0,0.0,31.0,17.0,4.0,42.0,11.0,0.0,8.0,54665
3.0,0.0,4.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,3.0,54666
7.0,0.0,3.0,3.0,14.0,0.0,5.0,13.0,0.0,3.0,0.0,6.0,0.0,10.0,5.0,6.0,12.0,6.0,0.0,4.0,54667
18.0,7.0,0.0,6.0,29.0,0.0,13.0,18.0,0.0,0.0,0.0,11.0,0.0,22.0,11.0,7.0,31.0,7.0,0.0,14.0,54669
4.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,54670
154.0,89.0,0.0,26.0,56.0,21.0,130.0,217.0,3.0,30.0,12.0,31.0,0.0,142.0,109.0,75.0,239.0,31.0,0.0,41.0,54701
3.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,5.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,3.0,54702
90.0,47.0,0.0,17.0,91.0,12.0,34.0,107.0,7.0,16.0,11.0,61.0,0.0,102.0,50.0,36.0,84.0,42.0,7.0,85.0,54703
14.0,7.0,0.0,7.0,24.0,4.0,23.0,28.0,0.0,4.0,0.0,8.0,0.0,31.0,13.0,8.0,18.0,5.0,0.0,5.0,54720
4.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,54721
10.0,0.0,4.0,0.0,5.0,0.0,4.0,7.0,0.0,0.0,0.0,4.0,0.0,11.0,4.0,0.0,12.0,10.0,0.0,3.0,54722
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,54723
30.0,5.0,0.0,4.0,25.0,0.0,9.0,27.0,0.0,4.0,0.0,17.0,3.0,26.0,8.0,3.0,27.0,20.0,0.0,8.0,54724
5.0,0.0,0.0,0.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,3.0,6.0,0.0,0.0,54725
0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,3.0,0.0,0.0,54726
8.0,0.0,0.0,0.0,19.0,0.0,3.0,28.0,0.0,0.0,0.0,9.0,0.0,9.0,3.0,0.0,13.0,7.0,0.0,3.0,54727
25.0,7.0,0.0,4.0,16.0,0.0,5.0,13.0,0.0,5.0,0.0,15.0,0.0,16.0,6.0,4.0,20.0,9.0,0.0,3.0,54728
95.0,41.0,9.0,11.0,87.0,8.0,45.0,99.0,0.0,13.0,0.0,61.0,0.0,74.0,63.0,19.0,110.0,37.0,0.0,32.0,54729
8.0,6.0,3.0,3.0,11.0,0.0,5.0,4.0,0.0,0.0,0.0,8.0,0.0,12.0,3.0,0.0,9.0,9.0,0.0,6.0,54730
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,54731
4.0,0.0,3.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,5.0,0.0,6.0,5.0,0.0,9.0,5.0,0.0,0.0,54732
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,54733
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,54734
13.0,5.0,0.0,0.0,22.0,0.0,7.0,16.0,0.0,3.0,3.0,12.0,0.0,14.0,9.0,3.0,21.0,8.0,0.0,10.0,54736
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,54737
7.0,5.0,0.0,0.0,10.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,4.0,9.0,0.0,0.0,54738
6.0,7.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,0.0,0.0,6.0,12.0,0.0,7.0,54739
3.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,5.0,3.0,0.0,5.0,3.0,0.0,0.0,54740
0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,54741
6.0,4.0,0.0,0.0,16.0,0.0,4.0,8.0,0.0,3.0,0.0,3.0,0.0,8.0,7.0,4.0,5.0,5.0,0.0,0.0,54742
8.0,3.0,3.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,4.0,8.0,0.0,0.0,54745
4.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,6.0,3.0,0.0,0.0,54747
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,54748
0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,54749
3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54750
76.0,20.0,0.0,16.0,47.0,0.0,42.0,78.0,0.0,8.0,3.0,40.0,0.0,65.0,43.0,25.0,82.0,29.0,0.0,30.0,54751
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,54754
16.0,10.0,0.0,0.0,17.0,0.0,10.0,20.0,0.0,3.0,0.0,4.0,0.0,21.0,13.0,3.0,19.0,9.0,0.0,10.0,54755
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,54756
8.0,4.0,0.0,3.0,14.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,4.0,10.0,0.0,0.0,54757
17.0,0.0,0.0,0.0,9.0,0.0,3.0,8.0,0.0,0.0,0.0,7.0,0.0,11.0,13.0,3.0,23.0,5.0,0.0,7.0,54758
8.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,54759
3.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,6.0,0.0,0.0,54761
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,6.0,0.0,0.0,54762
3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,54763
0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,8.0,7.0,0.0,0.0,54766
4.0,4.0,0.0,0.0,11.0,0.0,3.0,5.0,0.0,4.0,0.0,8.0,0.0,10.0,5.0,0.0,7.0,7.0,0.0,4.0,54767
10.0,4.0,3.0,0.0,20.0,0.0,6.0,19.0,0.0,0.0,0.0,9.0,0.0,14.0,0.0,3.0,20.0,6.0,0.0,3.0,54768
4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,54769
3.0,0.0,0.0,0.0,5.0,0.0,4.0,5.0,0.0,0.0,0.0,4.0,0.0,3.0,5.0,0.0,5.0,4.0,0.0,3.0,54770
9.0,4.0,0.0,0.0,13.0,0.0,5.0,13.0,0.0,0.0,0.0,12.0,0.0,10.0,5.0,0.0,16.0,7.0,0.0,9.0,54771
6.0,0.0,0.0,0.0,5.0,0.0,5.0,8.0,0.0,0.0,0.0,7.0,0.0,12.0,0.0,0.0,14.0,0.0,0.0,0.0,54773
35.0,4.0,3.0,4.0,26.0,0.0,15.0,36.0,0.0,4.0,0.0,18.0,0.0,28.0,22.0,11.0,42.0,10.0,0.0,6.0,54801
4.0,3.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,3.0,54805
44.0,16.0,5.0,4.0,33.0,0.0,23.0,54.0,0.0,5.0,0.0,16.0,0.0,42.0,27.0,5.0,71.0,14.0,0.0,8.0,54806
14.0,6.0,0.0,0.0,8.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,8.0,5.0,0.0,0.0,54810
20.0,10.0,0.0,3.0,11.0,0.0,11.0,15.0,0.0,0.0,0.0,16.0,0.0,14.0,7.0,5.0,24.0,15.0,0.0,6.0,54812
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54813
16.0,0.0,3.0,10.0,11.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,9.0,0.0,7.0,22.0,8.0,0.0,0.0,54814
18.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,54817
3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,54819
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,54820
18.0,0.0,0.0,0.0,16.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,54821
8.0,4.0,0.0,0.0,12.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0,0.0,14.0,3.0,3.0,7.0,9.0,0.0,5.0,54822
4.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,54824
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,54827
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54828
17.0,3.0,0.0,0.0,22.0,0.0,9.0,14.0,0.0,5.0,0.0,11.0,0.0,16.0,4.0,3.0,25.0,9.0,0.0,0.0,54829
14.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,9.0,4.0,0.0,0.0,54830
0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54835
0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54836
9.0,0.0,0.0,3.0,13.0,0.0,4.0,12.0,0.0,0.0,0.0,10.0,0.0,16.0,4.0,0.0,12.0,4.0,0.0,0.0,54837
9.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,54838
10.0,3.0,0.0,4.0,9.0,0.0,8.0,9.0,0.0,3.0,0.0,12.0,0.0,12.0,8.0,3.0,14.0,7.0,0.0,0.0,54840
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54841
89.0,26.0,12.0,17.0,68.0,6.0,18.0,41.0,0.0,5.0,0.0,35.0,0.0,44.0,32.0,23.0,85.0,11.0,3.0,10.0,54843
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,54844
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54846
19.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,6.0,3.0,3.0,12.0,5.0,0.0,3.0,54847
20.0,3.0,4.0,0.0,11.0,0.0,11.0,31.0,0.0,5.0,0.0,11.0,0.0,23.0,11.0,0.0,23.0,11.0,3.0,0.0,54848
6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,4.0,0.0,3.0,54849
6.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,54850
8.0,4.0,0.0,0.0,10.0,0.0,7.0,8.0,0.0,0.0,0.0,7.0,0.0,8.0,0.0,0.0,13.0,0.0,0.0,0.0,54853
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54854
3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54855
4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,54856
6.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,5.0,3.0,0.0,9.0,0.0,0.0,0.0,54858
