zip,property_value_avg
24944,87582
49839,105998
68329,130956
41839,55553
21022,389436
78592,61910
56588,248800
40939,39136
71663,49744
80833,272652
41166,59607
83546,102623
66868,121331
21664,139975
76357,70000
76077,267267
99153,147368
54564,143021
44068,118830
43548,122188
2833,295022
99663,200244
47942,84103
65720,189432
55957,281775
26884,101422
56167,115686
97065,140679
47550,167953
59452,190365
60553,152774
55798,149855
71847,87976
97492,235827
30454,111399
6387,178014
13621,79000
29375,152253
71004,96732
87742,236427
12762,186817
98323,394062
59934,342634
58571,89591
4360,188124
61334,88714
50005,93011
69122,96254
49925,80182
66526,167589
5670,179726
83013,836208
30285,163156
71441,73088
15716,69090
38333,105614
40914,43945
24737,18386
95697,373085
25108,56559
3770,334331
25268,78092
87051,65106
36314,113426
56667,162359
58030,74701
67481,104394
23651,265024
80438,272117
65756,155726
16436,66898
14846,105604
10914,395481
61875,183548
76875,103459
25868,79838
98326,186385
55090,241055
54125,73715
61418,76647
54559,81775
15661,137042
81327,277900
12857,168770
14536,75302
87930,103038
56545,113368
23887,401730
17088,184650
5152,293523
51433,101747
51047,86188
65247,153252
56121,58349
83115,297458
4735,103655
58630,222894
25978,99228
63633,120772
50853,94211
13664,93792
4006,1328830
42753,76763
99129,228869
13141,153473
3852,258598
88072,158316
12046,228599
68626,165563
16932,183612
66711,37668
47846,159863
61882,78945
4780,54659
4761,157595
59262,389654
68401,139654
84311,299170
41746,215750
1070,239712
4781,102413
75573,107063
16621,111684
98814,345685
84714,122290
55763,159034
15715,63683
97461,360205
48476,106533
77451,133597
97432,170492
36444,61117
17964,127981
5253,324384
65627,113516
12923,98579
78545,65589
96084,248334
3579,168444
98571,610244
58741,140010
83841,394258
61263,83376
95983,228054
26412,68080
25187,93783
17850,112983
41558,50922
50164,114137
63430,172060
12969,111733
42566,85532
67123,73682
17832,45557
56169,93567
4648,120451
82516,225469
14754,77316
72527,91756
87562,222005
62883,109046
58781,207808
62891,59685
80432,311087
24634,57277
4003,602151
75153,111034
97522,228654
65347,132903
74650,56850
41559,35275
51364,90889
68421,59941
48432,96541
82832,366845
18963,811781
73735,95201
50464,103747
94963,1216832
17016,182265
38352,121124
55793,162601
62848,75206
65635,150781
72677,67130
83525,157086
52549,68061
63942,152870
62633,53826
73938,65606
47387,111873
55017,241692
3586,393352
25817,98394
38543,112990
7977,598369
64780,149650
69217,82432
98542,329793
77448,93711
30111,153510
84082,507219
46950,113929
68454,182670
24318,92294
51544,87644
76061,169318
72051,85320
26722,110772
8212,967841
61516,88337
90743,1927079
76832,182184
28452,122857
52635,116289
65629,185937
79350,94243
68658,113484
54865,133479
97390,293722
83543,167523
95450,732605
4481,158082
64625,88266
5762,271925
76637,133159
64021,120343
56311,175379
68827,199429
49967,63239
83012,865176
23844,106999
66840,107518
5772,231416
47855,59866
63654,129661
54232,128470
77990,89762
12849,165406
15377,183565
51060,71946
93621,272433
75850,181477
24282,32166
62349,81953
46039,139694
15482,36187
15628,163585
5874,169720
65333,67014
65773,153581
83604,263019
4275,118207
5069,145730
40348,67219
68044,183920
83278,501579
36529,84189
24945,101017
29082,106039
24716,26225
4573,391846
78067,67979
74560,97526
22943,382901
13361,130536
61013,97836
98581,199722
17221,155213
51563,141536
59443,254383
74651,74239
61453,73512
17731,391874
60109,231177
54867,82658
53920,143095
45770,61838
72926,82288
68743,209995
64723,128268
66852,87703
26377,40678
13861,171048
62282,117802
1718,357911
18241,91188
7935,745267
26264,65804
72682,126055
17212,152878
62943,102452
74457,98342
97910,92101
67444,71073
74452,112028
95424,263884
41234,66042
74748,129782
2637,573711
87823,131740
62947,131235
59472,158338
54769,239996
68627,96541
64637,172676
73639,71473
15634,85564
61432,74951
21612,615442
58843,255158
62880,72183
12436,194894
50271,85957
5866,134627
79742,90472
78549,89784
50578,43491
52222,130509
18912,563143
52621,128578
27826,111300
62942,24944
24715,20194
57428,241783
1242,239447
47244,165725
26151,68437
63463,153619
64001,135188
89430,435685
70639,118657
5853,187509
23092,267679
56657,253477
56369,184506
74833,110435
33835,101666
84649,206228
63656,74220
41527,133472
17936,87059
51453,60043
12045,170913
38236,127030
61482,55466
5875,184244
77988,85436
51007,174434
10519,486002
97737,211522
58521,379788
50029,55282
6266,210328
19490,489082
4783,140614
28579,162048
73434,124626
12120,224677
8224,275462
36793,127842
54103,103623
5867,176033
26237,80937
3812,272529
19730,259061
99102,212481
17868,177748
68958,163351
24635,24785
96089,158907
72421,84381
16674,45811
5360,445706
21628,232040
61318,100864
55787,136860
36483,83181
57359,283381
58005,246196
18083,230524
83825,426850
36371,91029
95830,841971
98533,312102
72053,51661
83867,156547
20129,731017
59057,366458
41729,46194
1259,376410
73857,117752
68856,88207
49791,128626
36513,63661
41763,42894
60479,176673
99125,120220
50672,133469
12852,175973
68647,156406
38471,122489
61811,85942
84305,280526
74054,54955
27967,80749
61778,72973
50558,71112
53537,142563
38720,66848
73730,49371
95459,596208
35464,62141
68415,83070
25565,58570
24272,51110
85352,82211
12063,247697
52305,186766
83217,184456
39156,122833
66026,190594
81041,71366
14820,112197
24580,96784
42028,33028
61545,128150
66779,78719
63471,174436
38050,57316
5827,236005
28668,211220
8352,135400
51571,194590
41855,39066
48619,87473
25639,39541
15736,104613
26032,114968
34141,113437
25111,92430
49066,108876
49817,148310
25214,63851
67454,74522
97493,308261
72639,89679
75780,94189
62831,100254
5842,170755
47528,68894
59261,179945
48143,374016
58573,57041
57031,169324
47858,116898
96006,136936
62624,152321
80451,324145
15547,113338
14872,108184
73560,51369
52229,88799
47994,121695
79713,241230
71658,37202
95625,426534
15676,252675
58052,153279
20667,293772
64074,214227
60549,208984
85322,230663
62871,93215
25162,85834
56350,126654
49610,229177
14173,117338
25632,44373
13643,143645
50173,103240
20765,468510
43948,53051
48139,228457
50523,90638
39826,60933
44045,128168
40988,34229
72156,102889
8353,166101
41560,73976
70789,94932
79080,52269
66520,158287
58655,255434
57471,57610
40040,100271
65339,88339
87005,62884
25049,74583
55603,162433
67514,83789
59910,538094
13832,93695
79530,117208
72413,40234
61472,115845
14511,151388
21864,152337
67524,40003
36373,75330
77863,114441
49667,112681
66851,33452
19936,169431
52335,83099
13687,110542
58265,71095
13310,120707
64653,87314
5775,158969
47861,90038
45868,145138
42541,88530
44653,76125
62836,93589
61278,145018
12411,263042
45894,129411
66532,100204
60910,103353
68050,105343
78886,179581
16671,85307
92322,251898
64651,82067
69131,99791
85934,267230
50653,98626
89413,2474133
96770,270424
39348,76218
5042,179472
56281,150710
40010,363980
85932,295664
45388,206627
62238,53732
50843,91283
70537,114819
26590,126484
65322,156119
51532,78664
64650,167889
12124,201908
84643,174229
4285,178904
84064,165354
29943,89758
74367,112477
71944,69778
18936,257577
23357,83093
63386,147285
40807,35941
13489,124439
51020,65654
98355,226556
51467,142535
96757,294842
57046,180935
18030,154273
60952,51125
56145,69510
65283,160531
65285,186672
75492,119798
47965,103623
61839,93027
47017,167809
57427,236311
5736,172860
73729,79072
67436,74217
58046,126073
50134,219479
18443,211292
19554,152332
64483,151669
85931,324013
47339,127343
84053,256295
68768,157607
49948,70078
12470,184008
54832,146781
52217,124451
25030,100959
64848,157734
94964,1057301
83287,400778
50519,72585
4984,137123
29434,189939
68741,211803
50859,85698
26369,64118
65440,128932
78949,385005
73079,142435
65778,133495
12433,349069
62860,89405
15490,187436
8528,354972
88350,107148
49815,101367
61477,55465
56235,106260
45716,54690
41204,43774
99158,164170
73024,82542
62666,73156
73564,39715
29364,27520
74430,84035
50538,69892
41503,84622
65638,128649
24934,81779
73741,81575
73073,147838
99008,279188
15948,83862
62316,59638
52326,92186
73532,71212
4024,271731
52745,230903
66833,93065
66039,105538
61563,43143
52651,103440
77464,219921
62006,129987
54515,95599
15078,103937
74472,85872
4677,342114
41669,25660
43323,81789
56748,107431
16840,78757
30647,213109
45890,109104
14816,120972
8023,83821
38318,112681
25119,65713
26546,70612
35149,37649
60530,146043
73931,125016
11956,864122
24924,99876
52567,131736
70736,129420
71466,133071
62572,66260
58243,72239
18351,187305
58467,144104
18462,165909
41543,42450
62432,81515
19481,573167
56214,68991
4626,138589
50062,107486
29543,88497
68654,88668
92341,249296
1367,231228
61749,78988
18913,865425
65077,103913
5040,191211
15696,115479
10982,472828
12439,244154
73455,65396
56448,271144
25107,69405
63767,85440
87551,174575
66431,108776
40827,55629
43006,146094
58227,83258
5441,215298
72566,84440
45332,76892
65076,191660
56080,178078
74632,63883
87083,190700
88038,139347
46537,92373
65260,141088
57479,200510
66554,156299
5744,172815
53553,132944
59464,325946
65250,194281
56090,158923
64689,124929
26810,127566
42361,110439
26568,73028
6024,209962
42764,88776
95471,455891
76463,101864
23845,375802
50560,84135
82411,236974
57072,204933
44210,343250
95527,348856
35460,62333
5669,199036
68982,121964
95257,252842
68813,71199
56216,136315
51558,87313
23893,87418
72394,28623
59433,139845
67954,144402
68422,178529
41257,91211
16927,78352
15088,81142
41838,36761
62436,75830
17303,207872
55764,88002
26619,93765
48721,121458
68947,260874
52760,153613
15031,123476
15446,109370
24957,184183
32648,157785
20184,938122
56132,260838
86338,379732
26534,92074
13313,111335
97122,233993
73840,83157
60912,69008
22623,199924
72456,53349
74738,85384
71758,76216
49722,157090
77661,146904
62013,86393
72584,103060
76238,229385
25019,95879
50001,232535
75682,117093
17760,74297
58535,63024
71286,52651
61423,92756
41571,41621
82212,184027
78004,418052
26865,183978
15611,114530
39461,136171
28108,190862
78674,246999
83462,393401
28007,49793
52047,117707
73667,84501
61917,42554
57219,48139
96009,143283
12444,332943
66010,112313
73627,101060
51036,202402
15421,208445
14462,155948
69352,102985
97638,125841
26343,63309
93652,213321
13312,175173
56355,219620
57073,122216
53526,111722
41352,85594
95318,313876
64630,48963
80612,581663
4611,129574
46175,105290
29836,50995
88028,189749
18063,214263
74557,95423
46117,187855
38578,143701
97039,130053
98305,206921
68841,169717
66429,156489
55738,147973
67557,46982
72179,144585
96065,213960
64769,54745
61721,101967
5344,278013
68957,99095
36435,47676
25247,45785
41616,44145
16372,85058
84637,175133
95936,242084
12165,310505
5850,152235
35584,35764
25061,48963
72412,105568
43407,148749
25841,88298
25059,84767
54537,108954
3593,241069
56744,125122
72955,106917
28169,113111
15539,143682
15663,145534
4768,118208
24270,110945
59482,90607
51446,79177
78563,126955
13468,139421
83466,367330
62356,58823
78661,138148
98830,180638
22579,375384
17306,181677
61485,64827
67640,90371
66952,48953
4762,133527
96718,371349
68938,89871
26636,65270
13155,82012
49838,85082
83555,164214
4078,684810
78830,88896
74060,73012
72660,119832
16943,135497
28511,123553
5730,266891
26376,69857
51448,86102
78622,133799
62425,135817
29658,144993
56239,160921
18932,417851
74643,55707
5481,248823
85357,50647
62655,46619
56218,125886
5664,182971
50234,130836
97117,493417
17266,171259
55712,160743
54447,89845
79788,71344
98946,395933
50453,97190
5648,288798
96710,754775
59434,147526
28024,133475
59851,245358
61335,97028
68436,125272
79842,112919
5070,271914
31318,138475
51463,152485
95552,340992
26141,62873
67450,58949
62314,58399
41834,51447
64641,63616
25011,108579
18248,91265
69169,85758
68335,76801
68725,101552
84072,183930
27965,207250
16745,77431
22811,175904
56237,80310
60931,84459
50143,175567
49261,153639
31743,61656
52769,211104
12792,221564
26202,64472
26817,182089
64778,152346
6264,235428
64660,86650
17097,82964
50275,156808
56116,166299
14808,70027
61336,83718
21679,454725
7844,287635
72536,87579
5742,231042
68342,109123
39062,88241
80744,54757
36568,112028
60470,98536
26291,139061
37765,82479
15051,120501
51062,168784
25036,67958
57243,135036
2791,788894
62365,84562
17213,121809
24991,101932
68621,163960
23307,79898
56652,164738
24628,58319
97147,312723
83214,204340
66093,117478
70650,105705
95941,221572
96050,209635
52140,210685
35458,147797
26761,145633
52550,64645
71356,99367
41847,55514
70632,96150
36773,72389
43157,154635
68532,458112
65570,128951
97857,317366
7979,555820
57441,131882
49884,129827
63434,99749
50026,89763
78027,297212
21634,183010
56123,129000
28076,37638
41764,48081
25985,64850
68942,71526
26263,127447
95585,335923
45389,78345
52765,214240
71676,40337
67470,166141
57348,120672
66424,92623
50141,112965
83670,352000
26030,43199
13659,118654
74963,93772
51048,89113
41615,69053
64688,118758
12017,342907
24562,234846
50603,106018
13841,98156
26278,67438
54119,139858
4691,195768
48724,43695
12965,65602
57010,248001
27840,55410
72624,124178
93541,324946
28553,154902
82055,248725
25647,34113
17318,149619
56323,109766
83261,201510
65464,136501
47524,67557
83627,272487
41254,76648
17235,171280
45354,107851
71971,91227
73718,85067
64427,144107
47966,59237
83120,263132
60962,49205
68360,212252
80652,489950
4923,110856
56170,126686
85135,72384
52170,194221
84022,235851
72564,65346
1745,473935
68464,60272
96105,242531
86445,165870
50446,118499
65755,183372
98530,249219
38569,244855
4779,144993
26629,74958
62093,37974
97412,298764
59468,267578
45727,74930
82412,171571
84760,256662
12085,226547
12844,1116658
31812,87262
15483,111410
60537,216210
70391,105861
45820,92466
1032,286700
24105,119108
65064,140493
95432,747773
25165,72087
32449,80642
3765,153498
97841,306486
59914,514761
76379,118896
24726,26077
46731,187982
25040,87081
48728,136172
47224,162207
24915,83469
59643,250880
13406,109845
72739,214086
59446,142048
23129,486401
67952,111003
34661,96428
73559,28204
76681,74568
27853,64340
83656,245356
26714,111730
64728,109507
17002,142292
26437,22033
27582,63609
61233,124280
85336,131701
66780,71960
17211,173828
71725,29440
97451,340888
74754,120456
12787,154145
73569,25533
80532,467919
74084,64758
62667,78955
12064,109277
36446,73029
52586,113057
18469,207367
78838,307001
72930,116494
26342,67858
12410,276857
78614,217129
62867,61788
50074,311438
21677,335361
50065,75154
37151,156773
84742,284888
50561,75144
62284,103089
83545,242529
56257,42840
73842,70737
66550,100028
84007,288208
30818,95803
25206,26883
44689,168621
48633,86512
15754,79940
25007,53898
66717,65667
62015,87721
15624,99585
58544,75405
97108,294269
50133,44846
56185,90920
12139,239605
59223,245369
15641,98098
54462,172208
56035,153465
37333,76097
39867,83849
8014,148018
64497,205565
73548,65614
50451,58759
50642,144259
96780,700289
40958,41778
91759,518237
25437,173928
95956,237084
72856,106714
18625,164153
52619,115979
77977,73176
52750,182607
98590,169985
76519,218565
36030,70285
28667,45365
62027,92714
83239,177296
26814,110405
18323,330272
72141,87795
23070,293361
55752,143658
68723,148850
14082,170375
23359,115033
94971,940747
56263,83668
5355,201953
21717,328358
75493,74776
68319,108873
58276,76319
55026,254361
50217,100103
58736,61543
28325,82425
41513,44036
54846,111935
55711,164440
4657,124210
55782,80091
21865,161279
68746,166156
67016,133358
99023,532557
81121,262261
19492,329280
52576,95062
61425,84260
17263,185031
56522,119464
40863,52461
62671,85129
99117,214500
56122,147816
1525,101937
61769,81309
12998,54464
49971,36999
25083,45059
92309,89971
26521,130593
52638,136705
88058,130995
56211,54436
82515,162661
15677,170938
51527,122506
