SizeRank,Zip,RegionType,StateName,State,City,Metro,CountyName,ZHVI_3mo
11678,79411,Zip,TX,TX,Lubbock,Lubbock,Lubbock County,88890
11680,43724,Zip,OH,OH,Caldwell,,Noble County,109964
11680,72360,Zip,AR,AR,Marianna,,Lee County,37838
11680,97467,Zip,OR,OR,Reedsport,Roseburg,Douglas County,222495
11683,22520,Zip,VA,VA,Montross,,Westmoreland County,220600
11684,46767,Zip,IN,IN,Ligonier,Kendallville,Noble County,131394
11684,6870,Zip,CT,CT,Greenwich,Bridgeport-Stamford-Norwalk,Fairfield County,1495923
11686,70092,Zip,LA,LA,Violet,New Orleans-Metairie,Saint Bernard Parish,100279
11686,54011,Zip,WI,WI,Ellsworth,Minneapolis-St. Paul-Bloomington,Pierce County,210536
11686,23924,Zip,VA,VA,Chase City,,Mecklenburg County,62718
11689,51201,Zip,IA,IA,Sheldon,,O Brien County,136955
11689,11558,Zip,NY,NY,Island Park,New York-Newark-Jersey City,Nassau County,558618
11689,24101,Zip,VA,VA,Hardy,Lynchburg,Bedford County,253063
11692,2461,Zip,MA,MA,Newton,Boston-Cambridge-Newton,Middlesex County,1171136
11693,2655,Zip,MA,MA,Barnstable,Barnstable Town,Barnstable County,672566
11693,28097,Zip,NC,NC,Locust,Albemarle,Stanly County,228742
11695,35962,Zip,AL,AL,Crossville,Fort Payne,De Kalb County,95976
11696,6370,Zip,CT,CT,Montville,Norwich-New London,New London County,245514
11696,5661,Zip,VT,VT,Morristown,,Lamoille County,246767
11696,50049,Zip,IA,IA,Chariton,,Lucas County,90538
11699,32113,Zip,FL,FL,Citra,Ocala,Marion County,135955
11699,61241,Zip,IL,IL,Colona,Davenport-Moline-Rock Island,Henry County,137480
11701,99027,Zip,WA,WA,Otis Orchards-East Farms,Spokane-Spokane Valley,Spokane County,390114
11701,4270,Zip,ME,ME,Oxford,,Oxford County,196716
11703,17961,Zip,PA,PA,West Brunswick Township,Pottsville,Schuylkill County,178560
11703,6016,Zip,CT,CT,Broad Brook,Hartford-West Hartford-East Hartford,Hartford County,240021
11703,52333,Zip,IA,IA,Solon,Iowa City,Johnson County,306815
11706,15089,Zip,PA,PA,West Newton,Pittsburgh,Westmoreland County,141359
11706,10504,Zip,NY,NY,Town Of North Castle,New York-Newark-Jersey City,Westchester County,1150857
11708,43162,Zip,OH,OH,West Jefferson,Columbus,Madison County,166275
11708,1469,Zip,MA,MA,Townsend,Boston-Cambridge-Newton,Middlesex County,338841
11708,39345,Zip,MS,MS,Newton,,Newton County,88729
11711,46075,Zip,IN,IN,Whitestown,Indianapolis-Carmel-Anderson,Boone County,260937
11711,98577,Zip,WA,WA,Raymond,,Pacific County,155669
11711,28751,Zip,NC,NC,Maggie Valley,Asheville,Haywood County,251103
11715,75135,Zip,TX,TX,Caddo Mills,Dallas-Fort Worth-Arlington,Hunt County,278681
11716,8084,Zip,NJ,NJ,Stratford,Philadelphia-Camden-Wilmington,Camden County,191590
11716,15627,Zip,PA,PA,Derry Township,Pittsburgh,Westmoreland County,139321
11716,46225,Zip,IN,IN,Indianapolis,Indianapolis-Carmel-Anderson,Marion County,121653
11716,74036,Zip,OK,OK,Inola,Tulsa,Rogers County,184311
11720,67880,Zip,KS,KS,Ulysses,,Grant County,115413
11720,28124,Zip,NC,NC,Mount Pleasant,Charlotte-Concord-Gastonia,Cabarrus County,251572
11722,75148,Zip,TX,TX,Malakoff,Athens,Henderson County,194663
11722,80543,Zip,CO,CO,Milliken,Greeley,Weld County,359256
11724,43315,Zip,OH,OH,Cardington,Columbus,Morrow County,165963
11725,38028,Zip,TN,TN,Hickory Withe,Memphis,Fayette County,431617
11726,33576,Zip,FL,FL,San Antonio,Tampa-St. Petersburg-Clearwater,Pasco County,240138
11726,35672,Zip,AL,AL,Town Creek,Decatur,Lawrence County,117392
11726,17921,Zip,PA,PA,Ashland,Pottsville,Schuylkill County,65123
11726,71418,Zip,LA,LA,Columbia,,Caldwell Parish,86461
11730,36856,Zip,AL,AL,Fort Mitchell,Columbus,Russell County,207663
11730,96101,Zip,CA,CA,Alturas,,Modoc County,121168
11732,75763,Zip,TX,TX,Coffee City,Athens,Henderson County,163925
11733,65686,Zip,MO,MO,Kimberling City,Branson,Stone County,198115
11733,52537,Zip,IA,IA,Bloomfield,Ottumwa,Davis County,144685
11733,95631,Zip,CA,CA,Foresthill,Sacramento--Roseville--Arden-Arcade,Placer County,408692
11736,30753,Zip,GA,GA,Trion,Summerville,Chattooga County,72287
11736,80443,Zip,CO,CO,Frisco,Breckenridge,Summit County,644075
11736,72687,Zip,AR,AR,Yellville,,Marion County,122347
11739,41301,Zip,KY,KY,Campton,,Wolfe County,76581
11739,21875,Zip,MD,MD,Delmar,Salisbury,Wicomico County,194771
11739,19075,Zip,PA,PA,Oreland,Philadelphia-Camden-Wilmington,Montgomery County,366696
11742,50035,Zip,IA,IA,Bondurant,Des Moines-West Des Moines,Polk County,249492
11742,48883,Zip,MI,MI,Shepherd,Mount Pleasant,Isabella County,122012
11742,24641,Zip,VA,VA,Richlands,Bluefield,Tazewell County,80575
11745,76642,Zip,TX,TX,Groesbeck,,Limestone County,121788
11745,71078,Zip,LA,LA,Stonewall,Shreveport-Bossier City,De Soto Parish,299527
11745,15851,Zip,PA,PA,Winslow Township,,Jefferson County,82259
11748,66006,Zip,KS,KS,Baldwin City,Lawrence,Douglas County,227706
11748,6607,Zip,CT,CT,Bridgeport,Bridgeport-Stamford-Norwalk,Fairfield County,184883
11748,32666,Zip,FL,FL,Melrose,Palatka,Putnam County,209865
11748,19506,Zip,PA,PA,Jefferson Township,Reading,Berks County,264747
11748,49065,Zip,MI,MI,Lawton,Kalamazoo-Portage,Van Buren County,208868
11753,43011,Zip,OH,OH,Centerburg,Mount Vernon,Knox County,238060
11753,1921,Zip,MA,MA,Boxford,Boston-Cambridge-Newton,Essex County,765933
11753,37101,Zip,TN,TN,Mc Ewen,,Humphreys County,157904
11756,84664,Zip,UT,UT,Mapleton,Provo-Orem,Utah County,557329
11756,13077,Zip,NY,NY,Town of Homer,Cortland,Cortland County,154684
11756,18424,Zip,PA,PA,Lehigh Township,,Wayne County,157476
11759,98294,Zip,WA,WA,Sultan,Seattle-Tacoma-Bellevue,Snohomish County,394432
11759,74352,Zip,OK,OK,Locust Grove,,Mayes County,113909
11759,15133,Zip,PA,PA,Port Vue,Pittsburgh,Allegheny County,90795
11762,80498,Zip,CO,CO,Silverthorne,Breckenridge,Summit County,669308
11762,31321,Zip,GA,GA,Pembroke,Savannah,Bryan County,155276
11762,45204,Zip,OH,OH,Cincinnati,Cincinnati,Hamilton County,83805
11766,14464,Zip,NY,NY,Town Of Hamlin,Rochester,Monroe County,148946
11767,97016,Zip,OR,OR,Clatskanie,Portland-Vancouver-Hillsboro,Columbia County,280987
11767,25570,Zip,WV,WV,Wayne,Huntington-Ashland,Wayne County,83891
11767,79121,Zip,TX,TX,Amarillo,Amarillo,Potter County,224209
11770,7756,Zip,NJ,NJ,Neptune Township,New York-Newark-Jersey City,Monmouth County,594468
11770,24263,Zip,VA,VA,Jonesville,,Lee County,83619
11770,16316,Zip,PA,PA,Conneaut Lakeshore,Meadville,Crawford County,136950
11770,19510,Zip,PA,PA,Maidencreek Township,Reading,Berks County,245657
